id,titre,entreprise,ville,code_postal,contrat,salaire,experience,competences,competences_extraites,description,date_publication,url,source
automation-ai-operations-spezialist-fullremote-moglich-berlin-238007,Automation & Ai Operations Spezialist (Fullremote Möglich),Deutsche Pflegegemeinschaft Sankt Josef GmbH (Berlin),Berlin,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p><strong>Standort:</strong> Remote / flexibel <strong>Start:</strong> Ab sofort</p>
<p>Du willst Teil eines echten StartUps sein, das Leben rettet und gleichzeitig Menschen entlastet? Bei uns bekommst du beides: elektrisierende Atmosphäre, Barista-Kaffee im Office und die Chance, mit deinem Einsatz wirklich etwas zu bewegen.</p>
<p>Unser Angebot ist einzigartig: <strong>lebensrettende, sturzsichere Hausnotrufsysteme – komplett kostenfrei</strong> <strong>für Menschen mit Pflegegrad</strong> un",1777451346,https://www.arbeitnow.com/jobs/companies/deutsche-pflegegemeinschaft-sankt-josef-gmbh-berlin/automation-ai-operations-spezialist-fullremote-moglich-berlin-238007,Arbeitnow
software-entwickler-karlsruhe-28793,Software Entwickler (M/W/D),Knowtion GmbH,Karlsruhe,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p>Wir suchen Softwareentwickler (m/w/d) zur Definition und Realisierung mathematisch anspruchsvoller Algorithmen der Sensorfusion und automatischen Datenanalyse in sicherheitskritischen Anwendungen mit Kenntnissen im Bereich des maschinellen Lernens / KI-Methoden.</p>
<p>Wir sind ein innovatives Software-Engineering-Unternehmen, das 2011 als Spin-off des Karlsruher Instituts für Technologie (KIT) gegründet wurde. Seitdem entwickeln wir in enger Zusammenarbeit mit unseren Kunden aus verschiedene",1777451345,https://www.arbeitnow.com/jobs/companies/knowtion-gmbh/software-entwickler-karlsruhe-28793,Arbeitnow
werkstudent-software-entwicklung-fur-komplexe-systeme-karlsruhe-7281,Werkstudent Software Entwicklung Für Komplexe Systeme (M/W/D),Knowtion GmbH,Karlsruhe,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p>Wir suchen eine/n Werkstudent/in zur Umsetzung mathematisch anspruchsvoller Algorithmen in verschiedenen Anwendungsprojekten zur automatisierten Analyse und Verarbeitung von Daten.</p>
<p>Wir sind ein innovatives Software-Engineering-Unternehmen, das 2011 als Spin-off des Karlsruher Instituts für Technologie (KIT) gegründet wurde. Seitdem entwickeln wir in enger Zusammenarbeit mit unseren Kunden aus verschiedenen Branchen maßgeschneiderte Softwarelösungen – von fehlertoleranten Embedded-Syste",1777451345,https://www.arbeitnow.com/jobs/companies/knowtion-gmbh/werkstudent-software-entwicklung-fur-komplexe-systeme-karlsruhe-7281,Arbeitnow
finanzbuchhalter-nuremberg-87433,Finanzbuchhalter (M/W/D),Jobbusters® GmbH,Nuremberg,,CDI,Non précisé,Non précisé,Finance,Finance,"<p><strong>Zahlenjäger/in &#x26; Geistervertreiber/in der Buchhaltung gesucht!</strong></p>
<p>📍 <em>Standort: Nürnberg</em></p>
<p>🕰️ <em>Eintritt: so schnell wie dein Taschenrechner rechnet</em></p>
<p>📄 <em>Beschäftigungsart: Vollzeit</em></p>
<p>Du spürst es genau – da spukt noch etwas im Zahlenwerk. Ein offener Posten hier, ein Buchungsdifferenzchen dort. Du lässt dich nicht so leicht erschrecken? Dann lies weiter!</p>
<p><strong>Unser A Partner</strong> ist ein familiengeführtes Unternehme",1777451345,https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/finanzbuchhalter-nuremberg-87433,Arbeitnow
finanzbuchhalter-nuremberg-221033,Finanzbuchhalter (M/W/D),Jobbusters® GmbH,Nuremberg,,CDI,Non précisé,Non précisé,Finance,Finance,"<p>Unser Mandant ist eine etablierte Unternehmens- und Corporate-Finance-Beratung mit Standorten in Düsseldorf und Nürnberg. Der Fokus der Tätigkeit liegt auf dem deutschen Mittelstand.</p>
<p>Neben klassischer Managementberatung sowie Restrukturierungs- und Sanierungsprojekten begleitet das Unternehmen seine Mandanten bei Unternehmenstransaktionen, Finanzierungen und Nachfolgeregelungen. Dabei steht eine diskrete, verlässliche und partnerschaftliche Zusammenarbeit im Mittelpunkt.</p>
<h2>Aufgab",1777451345,https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/finanzbuchhalter-nuremberg-221033,Arbeitnow
auftragsmanagement-projektkoordination-disposition-photovoltaik-warmepumpen-energiesysteme-1komma5-hamburg-260760,"Auftragsmanagement / Projektkoordination / Disposition (M/W/D) - Photovoltaik, Wärmepumpen & Energiesysteme - 1Komma5° Hamburg",1KOMMA5˚,Hamburg,,CDI,Non précisé,Non précisé,Project Management,Project Management,"<h2>1KOMMA5°</h2>
<p>Bei <strong>1KOMMA5°</strong> verfolgen wir eine Vision: <strong>Living on wind and sunlight forever for free</strong>. Dafür bauen wir mit Heartbeat AI das Energiesystem der Zukunft. Bist du dabei?<br>
Wir bringen regionales Handwerk und skalierbare Software zusammen: Solar, Speicher, Wärmepumpe und E-Mobilität denken wir nicht einzeln, sondern steuern sie als intelligentes, integriertes Gesamtsystem in unserem virtuellen Kraftwerk. Direkt verbunden mit dem Strommarkt – in ",1777451345,https://www.arbeitnow.com/jobs/companies/1komma50/auftragsmanagement-projektkoordination-disposition-photovoltaik-warmepumpen-energiesysteme-1komma5-hamburg-260760,Arbeitnow
werkstudentin-grafikdesign-munich-7782,Werkstudent*In Grafikdesign,happybrush,Munich,,CDI,Non précisé,Non précisé,Graphic Arts and Communication Design,Graphic Arts and Communication Design,"<h2>Lust auf eine neue Herausforderung?</h2>
<p>Du studierst Grafikdesign, Kommunikationsdesign, Digitale Medien oder Vergleichbares, bist ein kreativer Kopf und Design ist deine große Leidenschaft? Du möchtest praktische Erfahrung während deines Studiums sammeln und dabei in einem dynamischen Start-up auf den Putz hauen? Dann bist du bei uns genau richtig! Unser Team freut sich auf deine Unterstützung im Bereich <strong>Grafik Design</strong>zum nächstmöglichen Zeitpunkt (befristet auf 5 Monate",1777451345,https://www.arbeitnow.com/jobs/companies/happybrush/werkstudentin-grafikdesign-munich-7782,Arbeitnow
buchhalter-grobenzell-235721,Buchhalter (M/W/D),Jobbusters® GmbH,Gröbenzell,,CDI,Non précisé,Non précisé,Finance,Finance,"<p>Wir bieten Ihnen die Chance, sich vielseitig einzubringen und Verantwortung zu übernehmen – in einem Unternehmen mit Herz, welches wir persönlich sehr gut kennen und die inhaberführte, freundliche Kultur wertschätzen.</p>
<p>Unser Partner setzt sich leidenschaftlich für Menschen, Qualität und Leistung ein – fast so, als ob uns eine unsichtbare Kraft antreibt. Werden Sie Teil der Erfolgsgeschichte und tauchen Sie ein in die Welt der Innovation, die so geheimnisvoll und faszinierend ist wie die",1777386651,https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/buchhalter-grobenzell-235721,Arbeitnow
performance-marketing-manager-marketplaces-vollzeit-100-homeoffice-grafschaft-379703,"Performance Marketing Manager Marketplaces (M/W/D) - Vollzeit, 100 % Homeoffice",Nutrition-Plus Germany e.K.,Grafschaft,,Remote,Non précisé,Non précisé,"Remote, Online Marketing","Remote, Online Marketing","<p>Wir bei nutri+ glauben an eine Welt, in der Tiere respektiert werden und niemand zurückgelassen wird. Deshalb setzen wir uns nicht nur für hochwertige vegane Produkte ein, sondern unterstützen aktiv den Tierschutz. Unsere Online-Shops und Marktplätze wachsen – und damit auch die Möglichkeiten, noch mehr Menschen zu erreichen.<br>
Damit unsere Produkte auf den wichtigsten Marktplätzen sichtbar bleiben und weiterwachsen, suchen wir dich als Performance Marketing Manager Marketplaces (m/w/d).</p",1777386651,https://www.arbeitnow.com/jobs/companies/nutrition-plus-germany-ek/performance-marketing-manager-marketplaces-vollzeit-100-homeoffice-grafschaft-379703,Arbeitnow
finanzbuchhalter-munich-177148,Finanzbuchhalter (M/W/D),Jobbusters® GmbH,Munich,,CDI,Non précisé,Non précisé,Finance,Finance,"<p>Wir bieten Ihnen die Chance, sich vielseitig einzubringen und Verantwortung zu übernehmen – in einem Unternehmen mit Herz, welches wir persönlich sehr gut kennen und die inhaberführte, freundliche Kultur wertschätzen.</p>
<p>Unser Partner setzt sich leidenschaftlich für Menschen, Qualität und Leistung ein – fast so, als ob uns eine unsichtbare Kraft antreibt. Werden Sie Teil der Erfolgsgeschichte und tauchen Sie ein in die Welt der Innovation, die so geheimnisvoll und faszinierend ist wie die",1777386650,https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/finanzbuchhalter-munich-177148,Arbeitnow
senior-backend-web-developer-munich-68189,Senior Backend Web Developer (M/F/D),Principia Mentis GmbH,Munich,,CDI,Non précisé,Non précisé,Web Development,Web Development,"<p>At Principia Mentis, we build and run ChangeMaker, one of the world's leading SaaS tools for managing large-scale business transformation projects. Our customers include globally operating Fortune 500 companies and big international business consulting firms. Our company has been privately owned and managed since its foundation in 2012 and we pride ourselves in never having sought VC funding.</p>
<p>ChangeMaker is currently on its 5th iteration, running on TypeScript, NodeJS, GraphQL and Post",1777386650,https://www.arbeitnow.com/jobs/companies/principia-mentis-gmbh/senior-backend-web-developer-munich-68189,Arbeitnow
weg-buchhalter-zahlengeist-mit-herz-gesucht-munich-134283,Weg-Buchhalter (M/W/D) Zahlengeist Mit Herz Gesucht!,Jobbusters® GmbH,Munich,,CDI,Non précisé,Non précisé,Finance,Finance,"<p>Mit Ihrem scharfen Spürsinn für WEG-Buchhaltung und Ihrer freundlichen, bodenständigen Art sind Sie für Kolleginnen, Kollegen und Eigentümer ein vertrauensvoller Ansprechpartner – fast wie ein guter Hausgeist, der stets zur Stelle ist, wenn Klarheit in die Zahlenwelt gebracht werden muss.</p>
<p>Unser Kunde – ein traditionsreiches, familiengeführtes Immobilienunternehmen mit über 45 Jahren Erfahrung im Raum München – sucht genau Sie, um die Buchhaltung seiner Eigentümergemeinschaften zu betre",1777384852,https://www.arbeitnow.com/jobs/companies/jobbusters-gmbh/weg-buchhalter-zahlengeist-mit-herz-gesucht-munich-134283,Arbeitnow
partnership-expansion-manager-startup-monchengladbach-161266,Partnership & Expansion Manager (M/W/D) | Startup,eprogo GmbH,Mönchengladbach,,CDI,Non précisé,Non précisé,Recruitment and Selection,Recruitment and Selection,"<p><strong>Über uns:</strong><br>
Mit unserer Marke innovalo bauen wir Innovations-Startups auf, die aufgrund ihrer zukunftsweisenden Geschäftsfelder von Bund und Ländern gefördert werden.</p>
<p>Unser Ansatz ist klar auf Wachstum ausgerichtet – und genau hier kommst du ins Spiel:</p>
<p><strong>Dein Fokus liegt auf der aktiven Gewinnung von Resellern, Kooperationspartnern und Franchisenehmern sowie dem Aufbau eines skalierbaren, leistungsstarken Partnernetzwerks.</strong></p>
<p>Du arbeitest di",1777384852,https://www.arbeitnow.com/jobs/companies/eprogo-gmbh/partnership-expansion-manager-startup-monchengladbach-161266,Arbeitnow
marketplace-manager-amazon-shopify-pliening-336398,Marketplace Manager Amazon & Shopify (M/W/D),Verlagshaus Schlosser,Pliening,,CDI,Non précisé,Non précisé,Marketing Manager,Marketing Manager,"<p><strong>Das sind wir</strong></p>
<p>Wir sind ein wachstumsorientiertes Unternehmen mit schnellen Entscheidungen, klaren Verantwortlichkeiten und dem Anspruch, Themen nicht nur zu verwalten, sondern messbar nach vorne zu bringen. Bei uns gibt es keine endlosen Abstimmungsschleifen, sondern direkte Umsetzung, kurze Wege und echten Gestaltungsspielraum.</p>
<p>Unser Standort ist in <strong>85652 Pliening</strong>, östlich von München.<br>
<strong>Home-Office ist bei dieser Stelle möglich.</stro",1777384851,https://www.arbeitnow.com/jobs/companies/verlagshaus-schlosser/marketplace-manager-amazon-shopify-pliening-336398,Arbeitnow
devops-engineer-wurzburg-475100,Devops Engineer (M/W/D),Noxum GmbH,Würzburg,,CDI,Non précisé,Non précisé,System and Network Administration,System and Network Administration,"<p>Suchst du ein Umfeld, in dem du dich fachlich entwickeln und langfristig etwas aufbauen kannst? Willkommen bei <strong>Noxum</strong>!</p>
<p>Als etabliertes IT-Unternehmen mit Standorten in Würzburg und Indien entwickeln und betreiben wir seit 1996 eigene Softwareprodukte, die bei namhaften Kunden im Einsatz sind. Die Teams arbeiten standortübergreifend eng zusammen und ergänzen sich seit 2016 in der Entwicklung und im Betrieb unserer Produkte, wodurch Englisch im Arbeitsalltag selbstverstän",1777384851,https://www.arbeitnow.com/jobs/companies/noxum-gmbh/devops-engineer-wurzburg-475100,Arbeitnow
entgeltabrechner-personalsachbearbeiter-mit-erfahrung-bei-homeoffice-anteil-stuttgart-263989,Entgeltabrechner / Personalsachbearbeiter (W/M/D) Mit Erfahrung Bei Homeoffice-Anteil,Fischer & Partner Gesellschaft für Personal mbH,Stuttgart,,CDI,Non précisé,Non précisé,Compensation and Benefits,Compensation and Benefits,"<p>Für ein wirtschaftlich gut aufgestelltes Dienstleistungsunternehmen mit acht Standorten deutschlandweit, über 400 Mitarbeitenden und Stammsitz <strong>im südlichen Stuttgart</strong> suchen wir Sie als</p>
<p><strong>GEHALTSABRECHNER / ENTGELTABRECHNER INKL. PERSONALSACHBEARBEITUNG (w/m/d) mit mindestens 8 Jahren Berufserfahrung</strong>.</p>
<p>Ihr neuer Arbeitgeber bietet Ihnen einen <strong>Homeoffice-Anteil</strong> von einem Tag pro Woche nach erfolgreicher Einarbeitung bei <strong>sehr ",1777384850,https://www.arbeitnow.com/jobs/companies/fischer-partner-gesellschaft-fur-personal-mbh/entgeltabrechner-personalsachbearbeiter-mit-erfahrung-bei-homeoffice-anteil-stuttgart-263989,Arbeitnow
senior-frontend-engineer-berlin-476165,Senior Frontend Engineer (F/M/D),BirdRave GmbH,Berlin,,CDI,Non précisé,Non précisé,Web Development,Web Development,"<p><strong>Birdrave GmbH</strong> is a small, engineering-driven team based in Berlin that builds software with passion. We build powerful platforms for complex use cases, from running the backbone of a massage studio powerhouse to powering multi-million dollar sports betting platforms. On top of that, we support early-stage companies in building their products. AI isn't a buzzword for us, it's a core part of our daily workflow. We experiment with it, integrate it, and build with it.</p>
<p><str",1777384850,https://www.arbeitnow.com/jobs/companies/birdrave-gmbh/senior-frontend-engineer-berlin-476165,Arbeitnow
referent-der-geschaftsfuhrung-finance-operations-reporting-morfelden-walldorf-13336,Referent Der Geschäftsführung Finance Operations & Reporting (M/W/D),Finnofleet GmbH,Mörfelden-Walldorf,,CDI,Non précisé,Non précisé,Finance,Finance,"<p><strong>Komm an Bord unserer FINNOFLEET Crew</strong></p>
<p>Zur Verstärkung unseres Teams suchen wir zum nächstmöglichen Zeitpunkt:<br>
<strong>Referent Finance Operations &#x26; Reporting (m/w/d)</strong></p>
<p><strong>Standort Mörfelden-Walldorf / Hybrid | Vollzeit | ab sofort</strong></p>
<p>Als Referent der Geschäftsführung Finance Operations &#x26; Reporting (m/w/d) unterstützt du die Geschäftsführung bei der Steuerung finanzieller und operativer Themen. Du erstellst und entwickelst Ma",1777384850,https://www.arbeitnow.com/jobs/companies/finnofleet-gmbh/referent-der-geschaftsfuhrung-finance-operations-reporting-morfelden-walldorf-13336,Arbeitnow
servicemanager-teutschenthal-120547,Servicemanager (M/W/D),Universal Brandschutz Service GmbH,Teutschenthal,,CDI,Non précisé,Non précisé,"Management, Team Leader","Management, Team Leader","<p>Die Universal Brandschutz Service GmbH ist ein wachsendes Unternehmen im vorbeugenden Brandschutz mit aktuell über 35 Mitarbeitern – und einem klaren Ziel: <strong>den Aufbau einer deutschlandweit leistungsfähigen Serviceorganisation.</strong></p>
<p>Unser Fokus liegt auf <strong>Effizienz, Qualität und Service</strong>. Dafür entwickeln wir unsere Strukturen, Prozesse und Systeme konsequent weiter – und genau hier kommst du ins Spiel.</p>
<p>Wir suchen keinen klassischen Serviceleiter, sonde",1777384849,https://www.arbeitnow.com/jobs/companies/universal-brandschutz-service-gmbh/servicemanager-teutschenthal-120547,Arbeitnow
